year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree,betweenness,closeness,eigen_or_katz,pagerank,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B01003_001E,B01003_001M,B19013_001E,B19013_001M,B25001_001E,B25001_001M
2016,18097340101,1400000US18097340101,0.007140895358418017,0.055757233702853036,0.0015752129104100274,0.0,0.0030440681020163247,0.0005950746132015014,0.00464643614190442,0.00013126774253416896,0.0,0.0002536723418346937,0.0008239494644328481,0.008575563409400267,0.00013178404969311488,0.0,0.00038108491215575003,255,94,0,11,55,61,23,25,20,21,18,21,14,23,0,11,47,44,55,51,23,25,3808,307,61811,9925,1585,55
2016,18097340102,1400000US18097340102,0.007140895358418017,0.05992164934763122,0.0017004703300761762,0.0,0.00381030368396293,0.0005492996429552321,0.004609357642125478,0.0001308054100058597,0.0,0.0002931002833817638,0.0005492996429552321,0.010550023994132756,0.0001349866222536288,0.0,0.00033285662188722897,1273,156,0,11,24,21,75,56,187,80,117,63,152,98,125,62,147,82,430,136,16,19,3592,525,30427,3278,2309,44
2016,18097340108,1400000US18097340108,0.005492996429552321,0.04513243554029052,0.0015154299622372547,0.0,0.002711166306845023,0.0005492996429552321,0.004513243554029052,0.00015154299622372548,0.0,0.0002711166306845023,0.0005492996429552321,0.00945897003298816,0.00015768868679089424,0.0,0.00027900106728371676,670,74,11,13,16,18,55,29,108,57,45,30,59,35,97,42,60,36,182,55,37,26,2255,320,24740,4555,1376,45
2016,18097340115,1400000US18097340115,0.007140895358418017,0.1087990559289653,0.0019045397229140307,0.0,0.0032200546444027017,0.0005492996429552321,0.008369158148381945,0.0001465030556087716,0.0,0.00024769651110790014,0.0005492996429552321,0.01205335450048441,0.00014898664420812197,0.0,0.0002710944878583344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097340201,1400000US18097340201,0.013732491073880802,0.26264860517126376,0.0036225406021800923,0.0,0.006527760715749356,0.0005721871280783667,0.01094369188213599,0.00015093919175750384,0.0,0.0002719900298228898,0.0008239494644328481,0.019517340665376918,0.00015641799780205957,0.0,0.0002756637630912572,345,84,0,11,7,11,24,28,83,65,46,38,11,17,0,11,48,50,80,41,46,35,3619,542,39213,6453,1165,43
2016,18097340202,1400000US18097340202,0.021697335896731666,0.8293258101415201,0.005928136169243655,0.0,0.00982569079555666,0.000602703774909213,0.023036828059486668,0.0001646704491456571,0.0,0.00027293585543212946,0.0010985992859104642,0.0572441154012151,0.00017277351969685972,0.0,0.0004660402108143379,1199,133,0,11,129,84,138,67,104,72,169,81,192,84,65,39,116,83,252,90,34,43,4189,334,34384,4615,2018,137
2016,18097340301,1400000US18097340301,0.007690195001373249,0.08401470131077382,0.0021336924949023105,0.0,0.0037663206337332157,0.0005492996429552321,0.006001050093626702,0.00015240660677873647,0.0,0.0002690229024095154,0.0005492996429552321,0.013786666505699739,0.0001565896133652483,0.0,0.0002749828456009962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097340302,1400000US18097340302,0.007140895358418017,0.19480949564031136,0.0020545042841697532,0.0,0.0035598374377597184,0.0005492996429552321,0.014985345818485488,0.000158038791089981,0.0,0.0002738336490584399,0.0005492996429552321,0.02057421430533213,0.00016404700618743523,0.0,0.00027588661273288145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097340400,1400000US18097340400,0.008788794287283713,0.18818032420751454,0.002284705207135041,0.0,0.00407614958262318,0.0005859196191522476,0.012545354947167636,0.00015231368047566941,0.0,0.000271743305508212,0.0010985992859104642,0.044933691685957546,0.00016785442187047567,0.0,0.00041274412937530506,662,97,10,16,58,41,121,69,60,50,4,10,29,45,29,36,95,65,203,85,53,42,3644,416,36803,10982,1402,57
2016,18097340500,1400000US18097340500,0.007140895358418017,0.17909047146207266,0.0021911919247168243,0.0,0.0034813357633711457,0.0005492996429552321,0.013776190112467128,0.00016855322497821726,0.0,0.00026779505872085737,0.0005492996429552321,0.0338903543586323,0.00018597176472778834,0.0,0.00027468444175095003,1210,148,43,54,34,55,170,101,185,85,102,76,160,117,67,75,89,64,360,121,0,11,4625,467,31536,9096,2054,64
2016,18097340600,1400000US18097340600,0.019500137324910738,0.5784182584786814,0.005659091271544353,0.0,0.00909683398490887,0.0005571467807117354,0.016526235956533755,0.00016168832204412436,0.0,0.0002599095424259677,0.0008239494644328481,0.02613398685906239,0.00019310158180641613,0.0,0.0002995619538192283,871,122,21,20,15,16,50,36,109,72,63,43,77,60,44,37,160,83,324,102,8,13,5525,577,30836,2032,2147,57
2016,18097340700,1400000US18097340700,0.012359241966492723,0.5802480751876522,0.003507326143558517,0.0,0.00558421283485524,0.0005885353317377487,0.027630860723221535,0.00016701553064564365,0.0,0.0002659148968978686,0.0010985992859104642,0.11040575738460935,0.00018770509899391938,0.0,0.0002995619538192283,760,143,24,40,32,41,111,88,89,73,66,60,8,12,38,62,89,69,235,130,68,66,4245,429,29071,9374,1476,56
2016,18097340800,1400000US18097340800,0.0010985992859104642,0.057419317842278564,0.00035164323234885447,0.0,0.0005464491580162651,0.0005492996429552321,0.028709658921139282,0.00017582161617442723,0.0,0.00027322457900813253,0.0005492996429552321,0.02990129206141291,0.00017910721505970273,0.0,0.00027535825247606205,152,56,0,11,10,12,31,34,17,14,5,9,20,25,8,12,11,13,45,42,5,8,1631,188,52639,10685,787,60
2016,18097340901,1400000US18097340901,0.0021971985718209283,0.01822256293555387,0.0005322512866590256,0.0,0.0010698420739149134,0.0005492996429552321,0.004555640733888468,0.0001330628216647564,0.0,0.00026746051847872834,0.0005492996429552321,0.005311757728676158,0.00013426201296817543,0.0,0.00027237172347146767,187,105,0,11,0,11,22,24,51,60,60,66,18,23,0,11,0,11,19,21,17,20,3676,346,62633,10517,1434,36
2016,18097340903,1400000US18097340903,0.0005492996429552321,0.005816087236026813,0.0001350783573066091,0.0,0.00024710713647477494,0.0005492996429552321,0.005816087236026813,0.0001350783573066091,0.0,0.00024710713647477494,0.0005492996429552321,0.005816087236026813,0.0001350783573066091,0.0,0.00024710713647477494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097340904,1400000US18097340904,0.012908541609447953,0.5260902239754204,0.00354248933007588,0.0,0.006224029648595632,0.0005612409395412153,0.02287348799893132,0.00015402127522069043,0.0,0.0002706099847215492,0.0008239494644328481,0.057997516079087076,0.00017475892009511906,0.0,0.00030358802800149547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097341000,1400000US18097341000,0.012359241966492723,0.7065316858368218,0.0035308100037867037,0.0,0.006242343313847761,0.0005617837257496692,0.03211507662894644,0.00016049136380848653,0.0,0.00028374287790217096,0.0008239494644328481,0.061210617177384546,0.00018379388916677896,0.0,0.00037381736566664733,186,59,14,19,16,16,36,27,24,17,21,14,5,8,32,42,15,13,13,12,10,12,1755,166,64770,5749,830,63
2016,18097341100,1400000US18097341100,0.007140895358418017,0.4284909199561767,0.001856307468933871,0.0,0.0033882725020354014,0.0005950746132015014,0.035707576663014724,0.00015469228907782258,0.0,0.00028235604183628345,0.0008239494644328481,0.1070751755797073,0.00018886706212920484,0.0,0.00029757151004313506,373,79,5,8,17,28,34,32,35,28,16,15,33,34,24,24,36,39,150,51,23,26,1944,303,27222,2865,1007,29
2016,18097341200,1400000US18097341200,0.008239494644328481,0.6122397240222014,0.002213017437517113,0.0,0.0040935461004000485,0.0005492996429552321,0.040815981601480096,0.0001475344958344742,0.0,0.00027290307336000325,0.0005492996429552321,0.10894973606453968,0.0001948990688897096,0.0,0.00028227222579765604,454,83,0,11,18,19,26,20,64,31,9,12,23,23,4,7,52,37,191,61,67,40,2120,307,20540,3764,1168,42
2016,18097341600,1400000US18097341600,0.008788794287283713,0.1273144529186825,0.002000547764173011,0.0,0.004368880774064823,0.0005492996429552321,0.007957153307417657,0.0001250342352608132,0.0,0.00027305504837905144,0.0005492996429552321,0.011997896363455276,0.00013304016513540048,0.0,0.00027517136987502275,539,84,0,11,19,26,32,34,143,75,61,40,24,26,38,32,33,26,125,59,64,39,2149,279,22228,4640,1035,59
2016,18097341701,1400000US18097341701,0.008788794287283713,0.15888582716377278,0.002033795262348482,0.0,0.004395835539266401,0.0005492996429552321,0.009930364197735799,0.00012711220389678013,0.0,0.0002747397212041501,0.0005492996429552321,0.018880817068128247,0.00015049126045125629,0.0,0.00027555436644847764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097341702,1400000US18097341702,0.012359241966492723,0.15522340197566784,0.002661836902661971,0.0,0.006257777894223477,0.0005617837257496692,0.007055609180712174,0.00012099258648463505,0.0,0.0002844444497374308,0.0008239494644328481,0.02329830290555366,0.00014215035282112652,0.0,0.00037384249594406136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097341902,1400000US18097341902,0.0021971985718209283,0.04728126858036224,0.0005485363897667947,0.0,0.0010795552762913473,0.0005492996429552321,0.01182031714509056,0.00013713409744169866,0.0,0.0002698888190728368,0.0005492996429552321,0.012585299896478145,0.00013844935722065167,0.0,0.00027696678449165444,280,83,0,11,14,16,64,44,22,27,40,45,27,30,0,11,8,15,105,57,0,11,3365,446,55919,3242,1671,63
2016,18097341903,1400000US18097341903,0.0027464982147761604,0.02204577899441948,0.0005605942742035066,0.0,0.0013731925353253783,0.0005492996429552321,0.004409155798883896,0.00011211885484070132,0.0,0.00027463850706507565,0.0005492996429552321,0.004587632910895751,0.00011254910606664754,0.0,0.00027463850706507565,1788,152,17,26,135,72,267,142,329,156,81,81,117,94,248,131,127,96,458,160,9,15,5118,591,27321,7833,2466,71
2016,18097341904,1400000US18097341904,0.0027464982147761604,0.049439533276391286,0.0006444835954104563,0.0,0.0012114638396260456,0.0005492996429552321,0.009887906655278257,0.00012889671908209127,0.0,0.00024229276792520912,0.0005492996429552321,0.014134204164415645,0.00014120616733895083,0.0,0.00027463850706507565,651,77,18,18,16,13,111,55,130,59,49,30,56,42,74,48,84,33,105,51,8,12,2458,242,35267,4470,988,36
2016,18097342000,1400000US18097342000,0.008239494644328481,0.061390573173050515,0.0012721555866031067,0.0,0.004064081098880478,0.0005492996429552321,0.004092704878203368,8.481037244020712e-05,0.0,0.0002709387399253652,0.0005492996429552321,0.006595821097331671,9.001705214855948e-05,0.0,0.00027457235034300423,246,133,0,16,33,42,11,20,37,58,33,41,0,16,55,81,51,81,12,22,14,23,6931,603,63359,6510,2272,54
2016,18097342101,1400000US18097342101,0.005492996429552321,0.07390192888682315,0.0009373283661147332,0.0,0.002746173810928158,0.0005492996429552321,0.007390192888682315,9.373283661147333e-05,0.0,0.00027461738109281584,0.0005492996429552321,0.009269884194355493,9.805502852770107e-05,0.0,0.0002746381678588974,446,123,13,21,17,19,19,24,62,45,45,43,60,36,13,21,14,24,194,96,9,14,5518,432,52695,7987,1945,49
2016,18097342200,1400000US18097342200,0.004943696786597089,0.09031874469940936,0.0009194276964733084,0.0,0.00247174622526177,0.0005492996429552321,0.010035416077712151,0.00010215863294147871,0.0,0.00027463846947353,0.0005492996429552321,0.011943947291379316,0.00010766955652394829,0.0,0.00027463850706507565,1037,137,25,38,86,68,145,89,99,58,145,77,131,68,91,58,86,80,181,84,48,41,5885,630,27378,3421,2173,66
2016,18097342300,1400000US18097342300,0.008788794287283713,0.1891366941215884,0.003062294264802299,0.0,0.004385674219210129,0.0005492996429552321,0.011821043382599275,0.0001913933915501437,0.0,0.0002741046387006331,0.0005492996429552321,0.01589475479203576,0.00020235506324692501,0.0,0.00027463850706507565,1157,201,0,16,44,70,69,53,92,89,229,159,117,88,27,44,123,83,447,197,9,16,7006,842,28496,3858,2683,91
2016,18097342400,1400000US18097342400,0.01318319143092557,0.32132701135722286,0.004859846450189014,0.0,0.006591317332243242,0.0005492996429552321,0.013388625473217619,0.0002024936020912089,0.0,0.00027463822217680176,0.0005492996429552321,0.020139150879332147,0.00021621851928707795,0.0,0.00027463850706507565,340,76,42,42,36,37,41,47,27,23,15,16,54,47,7,10,44,36,56,42,18,16,1831,275,35656,6313,701,23
2016,18097342500,1400000US18097342500,0.014281790716836034,0.3798642445168125,0.0031832900577430387,0.0,0.007140607690267111,0.0005492996429552321,0.014610163250646634,0.00012243423299011688,0.0,0.00027463875731796583,0.0005492996429552321,0.018896511343641252,0.0001445131978445027,0.0,0.0002746454708228122,604,144,32,39,11,17,50,44,57,46,0,11,38,32,95,85,18,22,271,110,32,41,4754,371,35536,5084,1972,62
2016,18097342600,1400000US18097342600,0.008239494644328481,0.3042266645740966,0.002848723683003794,0.0,0.004124870986850245,0.0005492996429552321,0.020281777638273105,0.00018991491220025295,0.0,0.00027499139912334964,0.0005492996429552321,0.023175012298879367,0.00022388616485426893,0.0,0.00027747331678579235,585,147,5,10,29,30,21,26,52,45,88,61,61,51,66,48,44,38,199,86,20,20,3350,442,29023,5573,1505,69
2016,18097350100,1400000US18097350100,0.008514144465806096,0.19022012730471946,0.002723115345994289,0.0,0.00410525228756065,0.0006081531761290068,0.013587151950337105,0.0001945082389995921,0.0,0.00029323230625433216,0.0008239494644328481,0.046439889415720234,0.00020559267831645551,0.0,0.0004436824203139298,296,70,6,10,35,27,20,21,10,16,25,30,44,39,17,15,40,33,74,35,25,21,1266,188,26328,5685,833,32
2016,18097350300,1400000US18097350300,0.010985992859104642,0.28384613875550435,0.0027840653881205457,0.0,0.005328552514326512,0.0006103329366169245,0.015769229930861352,0.0001546702993400303,0.0,0.0002960306952403618,0.0010985992859104642,0.043561800737027326,0.00018719278765378636,0.0,0.00040798877066759785,1219,141,32,36,33,28,62,54,114,53,169,73,82,54,59,52,133,68,461,129,74,61,2170,346,16833,2559,1990,51
2016,18097350400,1400000US18097350400,0.014281790716836034,0.4630903839363054,0.0038359780561533392,0.0,0.006654189799647816,0.0005712716286734414,0.018523615357452217,0.00015343912224613358,0.0,0.00026616759198591264,0.0008239494644328481,0.06237908617062696,0.00022199451685479493,0.0,0.00038999653684822466,560,118,0,11,61,49,36,28,47,47,25,23,55,53,6,10,51,38,268,104,11,13,2728,294,34750,7417,1383,55
2016,18097350500,1400000US18097350500,0.013457841252403187,0.3595560783627249,0.003930967009286593,0.0,0.006826011222372396,0.0005607433855167994,0.014981503265113537,0.00016379029205360803,0.0,0.00028441713426551654,0.0008239494644328481,0.07045522453377438,0.00021007176410275155,0.0,0.0003738298928683972,506,87,0,11,55,43,19,24,62,41,61,43,25,25,39,22,51,37,154,63,40,38,2133,263,21069,3949,1271,35
2016,18097350600,1400000US18097350600,0.02032408678934359,0.15409039600882501,0.004997935675077514,0.0,0.010169391281304284,0.0005492996429552321,0.004164605297535811,0.00013507934256966255,0.0,0.0002748484130082239,0.0005492996429552321,0.014520600245675775,0.00017657201850720242,0.0,0.0002783709644991862,779,160,35,52,50,47,0,11,26,45,17,21,22,36,42,52,77,67,378,139,132,83,3912,512,27083,6332,2175,111
2016,18097350700,1400000US18097350700,0.01867618786047789,1.0772437532256263,0.005717812915906037,0.0,0.00933662956901209,0.0005492996429552321,0.03168363980075371,0.00016817096811488344,0.0,0.00027460675202976734,0.0005492996429552321,0.08022023293926617,0.0002465569783817734,0.0,0.0002746930852663663,220,71,11,17,7,11,11,12,18,22,9,14,6,9,6,8,4,6,116,53,32,33,1330,238,22702,4554,832,30
2016,18097350800,1400000US18097350800,0.017028288931612193,0.940636931044786,0.005524955423605964,0.0,0.008181880016636084,0.000549299642955232,0.03034312680789632,0.0001782243685034182,0.0,0.0002639316134398737,0.0005492996429552321,0.07778264032040468,0.00024024954489581802,0.0,0.0003115536245812144,695,68,0,11,23,24,29,28,82,42,29,22,21,24,48,33,114,51,219,72,130,49,2133,238,15354,4630,1202,38
2016,18097350900,1400000US18097350900,0.009887393573194177,0.5800254126538115,0.0028121172240346435,0.0,0.004936152466022313,0.0005816113866584811,0.03411914192081244,0.00016541866023733198,0.0,0.00029036190976601843,0.0008239494644328481,0.09766675922265046,0.00023573146351136477,0.0,0.00040092349847412707,285,68,0,11,17,16,31,24,18,14,49,31,42,33,35,29,36,36,39,27,18,17,1362,266,33967,5604,865,46
2016,18097351000,1400000US18097351000,0.01043669321614941,0.5178901913796173,0.003188194440628159,0.0,0.004885402825252526,0.0005492996429552321,0.02725737849366407,0.00016779970740148206,0.0,0.000257126464486975,0.0005492996429552321,0.06267327838324817,0.0002280757014878395,0.0,0.0002866504815462888,714,146,0,11,0,11,120,87,110,68,31,26,29,49,41,47,42,47,294,119,47,50,2579,409,27169,5328,1565,83
2016,18097351200,1400000US18097351200,0.020049436967865972,1.0808552474715616,0.006630082061311002,0.0,0.009115164177216816,0.0006075586959959385,0.03275318931732005,0.00020091157761548492,0.0,0.00027621709627929746,0.0010985992859104642,0.09261863514129375,0.00022021982612800751,0.0,0.0004933786487429545,552,84,30,36,23,27,18,18,35,26,54,38,69,51,27,30,92,45,187,65,17,27,2345,356,21169,6389,1524,55
2016,18097351500,1400000US18097351500,0.014556440538313651,0.8859421545222149,0.004437170983401722,0.0,0.007375333589659539,0.0005598630976274481,0.03407469825085442,0.00017066042243852776,0.0,0.0002836666765253669,0.0008239494644328481,0.07578863734452858,0.00022495225867132917,0.0,0.0004071413739656426,589,81,8,12,34,18,77,32,92,58,49,32,41,33,3,6,60,37,158,58,67,41,1914,254,35921,10059,1169,31
2016,18097351600,1400000US18097351600,0.009338093930238945,0.21812983089418134,0.002411189076346729,0.0,0.004650993386914964,0.0005492996429552321,0.012831166523187137,0.0001418346515498076,0.0,0.0002735878462891155,0.0005492996429552321,0.046238278337976224,0.00019200946648545043,0.0,0.00027541848245350524,511,74,32,23,46,34,72,41,87,40,21,16,14,14,26,23,15,13,143,53,55,40,2205,242,52500,9401,1256,33
2016,18097351700,1400000US18097351700,0.02142268607525405,0.7001303832119542,0.006128720969177717,0.0,0.010767278825165932,0.0005637548967172118,0.018424483768735636,0.00016128213076783466,0.0,0.00028334944276752454,0.0008239494644328481,0.07738749166241614,0.0002274711118054386,0.0,0.00037635276430741086,519,120,18,29,6,10,16,15,45,46,71,63,35,32,57,40,57,48,157,80,57,61,2613,422,33542,11897,1538,77
2016,18097351900,1400000US18097351900,0.01318319143092557,1.114645022651065,0.004457016332830235,0.0,0.00659076397724486,0.0005492996429552321,0.04644354261046104,0.00018570901386792647,0.0,0.0002746151657185358,0.0005492996429552321,0.07930309871397484,0.00023188393509938234,0.0,0.00027469895627196963,490,81,28,39,75,55,21,17,15,14,44,30,30,29,25,32,27,26,108,62,117,52,2424,240,24375,13146,1159,46
