year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25001_001E,B25001_001M
2016,18097341100,1400000US18097341100,0.007140895358418017,0.19926699982083726,0.2031292680928038,8.34988756845109e-06,0.003272327052537442,0.0005950746132015014,0.016605583318403106,0.01692743900773365,6.958239640375908e-07,0.00027269392104478684,373,79,5,8,17,28,34,32,35,28,16,15,33,34,24,24,36,39,150,51,23,26,1007,29
2016,18097341200,1400000US18097341200,0.008239494644328481,0.3199575791823776,0.28456929750316495,1.0862715800867795e-06,0.0040675528090968055,0.0005492996429552321,0.021330505278825174,0.018971286500210998,7.241810533911863e-08,0.00027117018727312034,454,83,0,11,18,19,26,20,64,31,9,12,23,23,4,7,52,37,191,61,67,40,1168,42
2016,18097341600,1400000US18097341600,0.008788794287283713,0.2802287935614649,0.29607365972001004,4.133814912439843e-07,0.0043811032728631105,0.0005492996429552321,0.017514299597591557,0.018504603732500628,2.583634320274902e-08,0.0002738189545539444,539,84,0,11,19,26,32,34,143,75,61,40,24,26,38,32,33,26,125,59,64,39,1035,59
2016,18097341701,1400000US18097341701,0.008788794287283713,0.20675471519836827,0.275371739603822,3.528200724811838e-07,0.0043935344636431865,0.0005492996429552321,0.012922169699898017,0.017210733725238875,2.2051254530073988e-08,0.00027459590397769916,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097341702,1400000US18097341702,0.012359241966492723,0.18274296587037944,0.34188448616161404,6.460438328144295e-07,0.006107056607303551,0.0005617837257496692,0.008306498448653611,0.015540203916437002,2.936562876429225e-08,0.0002775934821501614,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097341902,1400000US18097341902,0.0021971985718209283,0.028413826127608014,0.054316807900216736,1.1136277580095047e-07,0.0010905939545428067,0.0005492996429552321,0.0071034565319020035,0.013579201975054184,2.7840693950237618e-08,0.0002726484886357017,280,83,0,11,14,16,64,44,22,27,40,45,27,30,0,11,8,15,105,57,0,11,1671,63
2016,18097341903,1400000US18097341903,0.0027464982147761604,0.007828465700576973,0.0735065074441298,1.097045180916089e-07,0.0013731925353253783,0.0005492996429552321,0.0015656931401153945,0.01470130148882596,2.194090361832178e-08,0.00027463850706507565,1788,152,17,26,135,72,267,142,329,156,81,81,117,94,248,131,127,96,458,160,9,15,2466,71
2016,18097341904,1400000US18097341904,0.0027464982147761604,0.03319746016490801,0.07338870388862902,1.914854340521678e-07,0.001346482573102485,0.0005492996429552321,0.006639492032981602,0.014677740777725804,3.8297086810433557e-08,0.00026929651462049696,651,77,18,18,16,13,111,55,130,59,49,30,56,42,74,48,84,33,105,51,8,12,988,36
2016,18097342000,1400000US18097342000,0.008239494644328481,0.061478942399714576,0.18554150641670217,1.0545204770251269e-06,0.004072692271605285,0.0005492996429552321,0.0040985961599809715,0.012369433761113479,7.030136513500846e-08,0.00027151281810701904,246,133,0,16,33,42,11,20,37,58,33,41,0,16,55,81,51,81,12,22,14,23,2272,54
2016,18097342101,1400000US18097342101,0.005492996429552321,0.07393361925083965,0.13365284951236314,2.1974999502781437e-07,0.0027462535417957243,0.0005492996429552321,0.0073933619250839645,0.013365284951236314,2.1974999502781436e-08,0.0002746253541795724,446,123,13,21,17,19,19,24,62,45,45,43,60,36,13,21,14,24,194,96,9,14,1945,49
2016,18097342200,1400000US18097342200,0.004943696786597089,0.09034675132794687,0.1284215726794283,1.9746830905945199e-07,0.0024717465635856807,0.0005492996429552321,0.01003852792532743,0.01426906363104759,2.1940923228828e-08,0.00027463850706507565,1037,137,25,38,86,68,145,89,99,58,145,77,131,68,91,58,86,80,181,84,48,41,2173,66
2016,18097342300,1400000US18097342300,0.008788794287283713,0.16270417740242674,0.22372329169409597,3.6094898314178974e-07,0.004391249767269709,0.0005492996429552321,0.010169011087651671,0.013982705730880998,2.255931144636186e-08,0.00027445311045435684,1157,201,0,16,44,70,69,53,92,89,229,159,117,88,27,44,123,83,447,197,9,16,2683,91
2016,18097342400,1400000US18097342400,0.01318319143092557,0.3361965823508849,0.3801791223250328,5.265839586219202e-07,0.006591323392529679,0.0005492996429552321,0.01400819093128687,0.015840796763543035,2.194099827591334e-08,0.0002746384746887366,340,76,42,42,36,37,41,47,27,23,15,16,54,47,7,10,44,36,56,42,18,16,701,23
2016,18097342500,1400000US18097342500,0.014281790716836034,0.37984070310354334,0.4229533839310156,5.704721545927448e-07,0.007140591892460117,0.0005492996429552321,0.014609257811674744,0.016267437843500602,2.194123671510557e-08,0.0002746381497100045,604,144,32,39,11,17,50,44,57,46,0,11,38,32,95,85,18,22,271,110,32,41,1972,62
2016,18097342600,1400000US18097342600,0.008239494644328481,0.3024599780447816,0.28656675735443554,3.5825263016978027e-07,0.004113398868719037,0.0005492996429552321,0.020163998536318773,0.019104450490295702,2.388350867798535e-08,0.0002742265912479358,585,147,5,10,29,30,21,26,52,45,88,61,61,51,66,48,44,38,199,86,20,20,1505,69
2016,18097350100,1400000US18097350100,0.008514144465806096,0.09389327983362228,0.26274161002820057,5.4947522914898825e-06,0.0038753907461220433,0.0006081531761290068,0.006706662845258734,0.018767257859157182,3.924823065349916e-07,0.0002768136247230031,296,70,6,10,35,27,20,21,10,16,25,30,44,39,17,15,40,33,74,35,25,21,833,32
2016,18097350300,1400000US18097350300,0.010985992859104642,0.3434233310113425,0.34817652451042186,4.706345143432332e-06,0.00506819240819838,0.0006103329366169245,0.019079073945074583,0.019343140250578993,2.61463619079574e-07,0.00028156624489991,1219,141,32,36,33,28,62,54,114,53,169,73,82,54,59,52,133,68,461,129,74,61,1990,51
2016,18097350400,1400000US18097350400,0.014281790716836034,0.7837519748298578,0.4724789258840199,2.202210926681402e-06,0.0068425439015337595,0.0005712716286734414,0.031350078993194315,0.018899157035360797,8.808843706725608e-08,0.00027370175606135035,560,118,0,11,61,49,36,28,47,47,25,23,55,53,6,10,51,38,268,104,11,13,1383,55
2016,18097350500,1400000US18097350500,0.013457841252403187,0.4887267758212829,0.4199424961476794,7.602189601172777e-07,0.00663264950512515,0.0005607433855167994,0.02036361565922012,0.01749760400615331,3.167579000488657e-08,0.00027636039604688123,506,87,0,11,55,43,19,24,62,41,61,43,25,25,39,22,51,37,154,63,40,38,1271,35
2016,18097350600,1400000US18097350600,0.02032408678934359,0.34712675334751003,0.5444925607346752,8.42180568886069e-07,0.01015210592209172,0.0005492996429552321,0.009381804144527299,0.014716015154991222,2.2761636996920783e-08,0.0002743812411376141,779,160,35,52,50,47,0,11,26,45,17,21,22,36,42,52,77,67,378,139,132,83,2175,111
2016,18097350700,1400000US18097350700,0.01867618786047789,0.41810385267350136,0.5368426590560834,7.464540985809263e-07,0.009337490132421536,0.0005492996429552321,0.012297172137455922,0.01578948997223775,2.1954532311203717e-08,0.00027463206271828046,220,71,11,17,7,11,11,12,18,22,9,14,6,9,6,8,4,6,116,53,32,33,832,30
2016,18097350800,1400000US18097350800,0.017028288931612193,0.5843683121687275,0.5832879023912356,1.1282613140462212e-06,0.008401222908031147,0.000549299642955232,0.018850590715120245,0.018815738786814053,3.6395526259555523e-08,0.0002710071905816499,695,68,0,11,23,24,29,28,82,42,29,22,21,24,48,33,114,51,219,72,130,49,1202,38
2016,18097350900,1400000US18097350900,0.009887393573194177,0.3582051776950886,0.31785965174000486,9.942844752724412e-07,0.004770029128081884,0.0005816113866584811,0.021070892805593447,0.018697626572941464,5.8487322074849485e-08,0.00028058994871069906,285,68,0,11,17,16,31,24,18,14,49,31,42,33,35,29,36,36,39,27,18,17,865,46
2016,18097351000,1400000US18097351000,0.01043669321614941,0.409743695269129,0.3817916738768216,9.653706971826593e-07,0.0051243744427685,0.0005492996429552321,0.021565457645743632,0.020094298625095874,5.0808984062245225e-08,0.00026970391804044736,714,146,0,11,0,11,120,87,110,68,31,26,29,49,41,47,42,47,294,119,47,50,1565,83
2016,18097351200,1400000US18097351200,0.020049436967865972,0.8731759749072766,0.6523058981287699,1.3191937338839872e-05,0.009241552185377234,0.0006075586959959385,0.02645987802749323,0.019766845397841515,3.997556769345416e-07,0.00028004703592052226,552,84,30,36,23,27,18,18,35,26,54,38,69,51,27,30,92,45,187,65,17,27,1524,55
2016,18097351500,1400000US18097351500,0.014556440538313651,0.6346468585841445,0.5052038672245168,9.797186687551473e-07,0.007182683607975333,0.0005598630976274481,0.024409494560928634,0.019430917970173725,3.768148725981336e-08,0.0002762570618452051,589,81,8,12,34,18,77,32,92,58,49,32,41,33,3,6,60,37,158,58,67,41,1169,31
2016,18097351600,1400000US18097351600,0.009338093930238945,0.3234161045609668,0.3493375892518029,4.1947189073308903e-07,0.0046583825727475655,0.0005492996429552321,0.0190244767388804,0.02054926995598841,2.4674817101946413e-08,0.0002740225042792686,511,74,32,23,46,34,72,41,87,40,21,16,14,14,26,23,15,13,143,53,55,40,1256,33
2016,18097351700,1400000US18097351700,0.02142268607525405,0.8596659572264084,0.7337989025252492,1.3465917422800338e-06,0.010515274487788872,0.0005637548967172118,0.022622788348063378,0.01931049743487498,3.5436624796843e-08,0.0002767177496786545,519,120,18,29,6,10,16,15,45,46,71,63,35,32,57,40,57,48,157,80,57,61,1538,77
2016,18097351900,1400000US18097351900,0.01318319143092557,0.39949120850738495,0.39898361033440793,5.304715323767963e-07,0.006590082531555982,0.0005492996429552321,0.01664546702114104,0.016624317097266996,2.2102980515699843e-08,0.00027458677214816594,490,81,28,39,75,55,21,17,15,14,44,30,30,29,25,32,27,26,108,62,117,52,1159,46
2016,18097352100,1400000US18097352100,0.016478989288656962,0.33453851685411934,0.464529400603968,6.670321590372947e-07,0.00823672695250069,0.0005492996429552321,0.011151283895137311,0.0154843133534656,2.2234405301243154e-08,0.0002745575650833563,419,94,4,9,11,12,17,19,27,25,0,11,49,43,40,36,61,40,146,56,64,37,1137,47
2016,18097352300,1400000US18097352300,0.007690195001373249,0.14133203787870058,0.20285940614499537,3.0722651486568497e-07,0.0038449168520898244,0.0005492996429552321,0.010095145562764326,0.014489957581785383,2.194475106183464e-08,0.00027463691800641603,291,65,0,11,5,8,12,19,25,21,15,25,7,9,24,25,34,34,86,38,83,53,772,33
2016,18097352400,1400000US18097352400,0.012084592145015106,0.4159978114075683,0.3902758001387411,5.073290215969441e-07,0.006034777809355469,0.0005492996429552321,0.01890899142761674,0.017739809097215505,2.3060410072588365e-08,0.0002743080822434304,780,108,0,11,32,28,24,24,57,41,85,56,38,41,80,65,153,84,254,110,57,47,1498,52
2016,18097352500,1400000US18097352500,0.009338093930238945,0.21458964901401803,0.31902093727557795,4.105782407334517e-07,0.004658224770475767,0.0005492996429552321,0.012622920530236354,0.018765937486798702,2.4151661219614806e-08,0.0002740132217926922,528,118,36,29,9,14,23,22,65,54,22,23,62,62,32,29,131,68,115,66,33,39,1671,39
2016,18097352600,1400000US18097352600,0.021971985718209283,0.8072118663746637,0.787647102008211,2.2244027214138314e-06,0.010660220823391131,0.0005633842491848534,0.020697740163452914,0.020196079538672078,5.7035967215739267e-08,0.00027333899547156746,694,150,9,14,16,21,79,51,39,37,47,45,17,26,41,39,93,54,241,94,112,63,1978,58
2016,18097352700,1400000US18097352700,0.02032408678934359,1.377478092097548,0.7712324759070327,1.092260547749314e-05,0.00961982127978782,0.0005806881939812453,0.0393565169170728,0.02203521359734379,3.1207444221408973e-07,0.0002748520365653663,668,124,0,11,59,51,42,35,72,56,48,32,26,26,41,45,19,28,174,86,187,94,1506,78
2016,18097352800,1400000US18097352800,0.009338093930238945,0.3067222417901469,0.3188412322765919,3.9882462638339164e-07,0.004659961811119114,0.0005492996429552321,0.018042484811185113,0.018755366604505407,2.3460272140199507e-08,0.00027411540065406555,261,56,16,19,0,11,0,11,25,22,44,37,41,32,37,30,20,25,61,37,17,16,688,39
2016,18097353300,1400000US18097353300,0.0222466355396869,0.9992635212972776,0.8292230983500154,7.646693337167148e-06,0.010577147708403341,0.0005854377773601816,0.026296408455191517,0.021821660482895144,2.0122877203071442e-07,0.0002783459923264037,1481,103,23,35,93,57,265,101,187,73,209,87,100,57,71,46,82,49,345,101,106,60,1917,47
2016,18097353500,1400000US18097353500,0.016478989288656962,0.7758688390543489,0.6554047182800223,7.820316406772746e-06,0.008091303147670753,0.0005492996429552321,0.025862294635144962,0.02184682394266741,2.6067721355909154e-07,0.00026971010492235844,964,98,8,13,12,18,48,36,42,35,213,99,97,57,27,33,39,36,308,97,170,87,1212,52
2016,18097353600,1400000US18097353600,0.02499313375446306,0.609545939561923,0.896270866470554,2.386577020730756e-06,0.0123258621296329,0.0005554029723214013,0.01354546532359829,0.019917130366012312,5.3035044905127905e-08,0.0002739080473251756,532,82,3,5,0,11,26,20,56,32,41,36,15,23,61,35,33,29,235,82,62,45,1199,50
2016,18097354201,1400000US18097354201,0.025542433397418293,1.538107221855458,0.8116030507623027,1.2045859787105937,0.009449628870518785,0.0007982010436693216,0.04806585068298306,0.025362595336321958,0.03764331183470605,0.00029530090220371204,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097354202,1400000US18097354202,0.02142268607525405,1.29393267478762,0.8435312457059373,0.007321618454569571,0.0095723823723643,0.0006120767450072586,0.036969504993932,0.024100892734455353,0.00020918909870198772,0.0002734966392104086,,,,,,,,,,,,,,,,,,,,,,,,
2016,18097354400,1400000US18097354400,0.008514144465806096,0.33278420629378647,0.3446930066759069,0.00012579826375094222,0.004135552893088045,0.0005676096310537397,0.0221856137529191,0.022979533778393794,8.386550916729481e-06,0.0002757035262058697,340,67,4,6,47,38,31,21,41,23,54,40,22,27,11,11,16,19,110,41,4,6,860,45
2016,18097354500,1400000US18097354500,0.006042296072507553,0.2086818182084451,0.24310203658425852,4.778338293994617e-07,0.0030065244540506885,0.0005492996429552321,0.01897107438258592,0.022100185144023503,4.34394390363147e-08,0.00027332040491369894,598,78,12,20,37,28,90,45,59,39,52,36,44,31,21,22,66,29,144,53,73,35,1294,37
2016,18097354700,1400000US18097354700,0.0032957978577313925,0.10229252857502148,0.12751132066855939,2.6019240315930364e-07,0.0016227368199158675,0.0005492996429552321,0.01704875476250358,0.02125188677809323,4.336540052655061e-08,0.0002704561366526446,337,61,8,13,10,16,13,15,0,11,40,26,13,17,30,27,78,35,92,42,53,36,786,50
2016,18097354800,1400000US18097354800,0.006316945893985169,0.13933657515607312,0.229759694990902,9.650679222380321e-07,0.0029947824432965896,0.0005742678085441063,0.01266696137782483,0.02088724499917291,8.773344747618473e-08,0.0002722529493905991,477,77,20,23,24,20,13,12,15,19,14,15,35,27,3,5,63,38,209,69,81,43,934,50
2016,18097354900,1400000US18097354900,0.004943696786597089,0.06843006958532406,0.17138981466995154,2.0000446274059617e-07,0.0024708819063229757,0.0005492996429552321,0.007603341065036007,0.019043312741105725,2.2222718082288463e-08,0.0002745424340358862,650,83,19,21,21,21,41,28,8,8,44,32,79,47,16,16,62,38,262,76,98,53,1383,45
2016,18097355000,1400000US18097355000,0.008514144465806096,0.24189509038768098,0.31102429619050176,7.659456277160434e-07,0.004102198600789552,0.0005676096310537397,0.016126339359178732,0.020734953079366784,5.1063041847736225e-08,0.0002734799067193035,511,90,0,11,17,20,6,11,61,39,35,29,34,33,43,38,11,16,227,71,77,41,1220,48
2016,18097355100,1400000US18097355100,0.00906344410876133,0.3996981281509762,0.31265937852579073,7.340559708401193e-07,0.004391061095929979,0.0005664652567975831,0.024981133009436014,0.01954121115786192,4.5878498177507456e-08,0.0002744413184956237,483,92,24,20,4,6,64,39,23,19,30,26,85,54,8,14,18,17,193,64,34,26,1041,45
2016,18097355300,1400000US18097355300,0.005492996429552321,0.05873671473298105,0.1803785060458562,2.3470009841146316e-07,0.0027408958676005224,0.0005492996429552321,0.005873671473298105,0.01803785060458562,2.3470009841146317e-08,0.00027408958676005226,560,109,28,35,12,19,51,47,47,33,77,50,38,31,31,35,44,39,177,82,55,44,1410,31
2016,18097355400,1400000US18097355400,0.008239494644328481,0.3868284366053106,0.27841023247819163,3.4517134169531744e-07,0.004114304877728818,0.0005492996429552321,0.02578856244035404,0.018560682165212776,2.3011422779687828e-08,0.00027428699184858785,906,176,0,11,73,62,42,53,120,84,104,73,181,122,38,64,100,89,189,103,59,63,1638,33
2016,18097355500,1400000US18097355500,0.012084592145015106,0.26535525736050924,0.4122835248703994,7.929886390863357e-07,0.005944230792530386,0.0005492996429552321,0.012061602607295874,0.01874016022138179,3.604493814028799e-08,0.00027019230875138117,649,129,0,11,26,25,46,33,104,70,171,83,52,54,31,28,43,39,126,84,50,47,1627,47
2016,18097355600,1400000US18097355600,0.01867618786047789,0.7939786861850474,0.6274254008438384,2.037977816789416e-06,0.008800708619908197,0.0006024576729186416,0.025612215683388628,0.020239529059478657,6.574121989643278e-08,0.0002838938264486515,357,98,0,11,26,26,13,15,17,24,10,11,15,18,67,56,49,36,117,70,43,42,1032,30
2016,18097355700,1400000US18097355700,0.01812688821752266,0.7298751368724562,0.7188588312442354,5.479666446948045e-05,0.008916935140544428,0.0005492996429552321,0.02211742839007443,0.021783600946795014,1.66050498392365e-06,0.00027021015577407355,536,93,20,16,63,42,21,27,74,44,45,34,13,12,51,34,45,36,182,64,22,22,1219,49
2016,18097355900,1400000US18097355900,0.007690195001373249,0.40163620672154343,0.2999767402565287,0.00016821843509969215,0.003668015582584562,0.0005915534616440961,0.03089509282473411,0.023075133865886825,1.2939879623053242e-05,0.0002821550448141971,478,80,26,23,27,20,33,23,67,30,46,27,25,20,6,9,56,33,159,45,33,28,1258,40
2016,18097356200,1400000US18097356200,0.03350727822026916,1.8807371978338967,1.1963308932186458,2.614337673761447,0.012192458002246009,0.0007129208131972162,0.04001568506029567,0.025453848791886082,0.055624205824711635,0.0002594140000477874,538,84,12,14,73,43,106,47,82,38,44,30,33,21,53,43,63,35,65,33,7,11,982,53
2016,18097356400,1400000US18097356400,0.02142268607525405,0.8042812659766542,0.8349522997968,0.0017205749583816456,0.010270210218983283,0.0005637548967172118,0.021165296473069847,0.02197242894202105,4.527828837846436e-05,0.0002702686899732443,915,165,19,23,75,55,28,27,86,61,134,83,42,39,38,35,65,52,365,134,63,49,1911,97
